#Wavelength,Transmission,Transmission,Transmission
#nm,,,
#,Mr. Blue,Mr. White,Three sisters
760.91274,0.0358686338516007,0.0376455773406307,3.20383015682684E-4
760.946335,0.0358705147587273,0.0376474733206568,3.20482795615016E-4
760.97993,0.0358730223725911,0.0376493636828197,3.20580565995858E-4
761.013525,0.0358749053259564,0.0376512440082749,3.20680261229859E-4
761.047119,0.0358774136881547,0.0376531191763824,3.20777810951405E-4
761.080714,0.0358792975454648,0.0376549874111784,3.2087724977042E-4
761.114308,0.0358818076256103,0.0376568510468853,3.20974665851767E-4
761.147901,0.0358836912590641,0.0376587046792824,3.21073992050435E-4
761.181495,0.0358862002380788,0.037660553565194,3.21171415491109E-4
761.215088,0.0358880818139093,0.0376623922202271,3.21270653920451E-4
761.248681,0.0358905917152104,0.0376642239778409,3.2136799332473E-4
761.282274,0.0358924737348747,0.0376660519327236,3.21467200936826E-4
761.315866,0.0358949824870432,0.0376678730905296,3.21564249932981E-4
761.349459,0.035896861122651,0.0376696881453927,3.21663379243436E-4
761.383051,0.0358993675768238,0.0376714979264143,3.21760378928717E-4
761.416642,0.035901243317563,0.0376733035165236,3.21859217829043E-4
761.450234,0.0359037476945245,0.0376751074331732,3.21956128269778E-4
761.483825,0.0359056210386414,0.0376769055135866,3.22055150672034E-4
761.517416,0.0359081237400459,0.0376786972940859,3.22151852474507E-4
761.551007,0.0359099949789921,0.0376804872335298,3.22250595449901E-4
761.584597,0.0359124957636952,0.037682272061419,3.22347077041365E-4
761.618187,0.0359143632272802,0.0376840503069074,3.22445635678186E-4
761.651777,0.0359168599510841,0.0376858218273333,3.22541953134062E-4
761.685367,0.0359187223643521,0.0376875892452959,3.22640432550569E-4
761.718957,0.0359212148178549,0.0376893504205723,3.22736816855457E-4
761.752546,0.0359230726203055,0.0376911054507912,3.22835221596862E-4
761.786135,0.0359255610593623,0.037692854293986,3.22931478943881E-4
761.819723,0.0359274138072795,0.037694597737979,3.23029784140407E-4
761.853312,0.0359298997919392,0.0376963379307989,3.23125755851396E-4
761.8869,0.0359317501658534,0.0376980768052304,3.23223800836242E-4
761.920488,0.035934232267482,0.0376998131387599,3.23319500225859E-4
761.954076,0.0359360794093908,0.0377015469965687,3.23417266376588E-4
761.987663,0.0359385592930713,0.0377032796448291,3.23512532373332E-4
762.02125,0.0359404028887135,0.0377050114242368,3.23610063066939E-4
762.054837,0.0359428803422297,0.0377067394576765,3.237052427422E-4
762.088424,0.0359447197931303,0.037708465953385,3.23802507028985E-4
762.12201,0.0359471917483136,0.0377101895112854,3.2389751524987E-4
762.155596,0.0359490244206845,0.0377119080026732,3.23994671648128E-4
762.189182,0.0359514903993923,0.0377136270425955,3.24089525287034E-4
762.222768,0.0359533183958372,0.0377153422973805,3.24186543352686E-4
762.256353,0.0359557831161077,0.0377170537036091,3.24280828477333E-4
762.289939,0.0359576091339926,0.037718765035431,3.24377230894812E-4
762.323523,0.0359600732662275,0.0377204757782165,3.24470970465117E-4
762.357108,0.0359618965692427,0.0377221848931878,3.24566934664708E-4
762.390692,0.0359643564080193,0.0377238942219615,3.246604363491E-4
762.424277,0.035966174398128,0.037725600492222,3.24756184913152E-4
762.457861,0.0359686305087362,0.0377273029276887,3.24849555439555E-4
762.491444,0.0359704440397621,0.0377290036487126,3.24945288619704E-4
762.525027,0.0359728961226811,0.0377306995438248,3.25038328140514E-4
762.558611,0.0359747069858594,0.0377323905551803,3.25133764018155E-4
762.592193,0.0359771591404482,0.0377340793821004,3.25226342179782E-4
762.625776,0.0359789679610495,0.0377357653610045,3.25321107889271E-4
762.659358,0.0359814194808743,0.0377374449495454,3.25413196564989E-4
762.692941,0.0359832270225027,0.0377391197060006,3.25507896407183E-4
762.726522,0.0359850310866007,0.0377407948723852,3.25599843738731E-4
762.760104,0.0359868313575185,0.0377424698954102,3.25694144869742E-4
762.793685,0.0359886288557866,0.0377441403916132,3.25785424245595E-4
762.827266,0.0359904242265889,0.0377458089796777,3.25879080251293E-4
762.860847,0.0359922166218287,0.0377474809077075,3.25970050340444E-4
762.894428,0.0359940073336438,0.0377491480716908,3.26063272286379E-4
762.928008,0.0359957972024886,0.0377508081383802,3.2615360738172E-4
762.961588,0.0359975842091637,0.0377524563866122,3.26246232303383E-4
762.995168,0.0359993680271402,0.0377541015753855,3.26335992107011E-4
763.028747,0.036001148645665,0.0377557420921744,3.26427866850498E-4
763.062327,0.0360029264686714,0.037757380140096,3.26516604422446E-4
763.095906,0.036004701414336,0.0377590108196338,3.26607715342041E-4
763.129485,0.0360064752329909,0.0377606350786398,3.26695687970861E-4
763.163063,0.0360082458284659,0.0377622522534761,3.26786216815743E-4
763.196641,0.0360100126023795,0.0377638641141952,3.26873682951246E-4
763.230219,0.036011777025167,0.0377654752517214,3.26963632525111E-4
763.263797,0.0360135383338546,0.0377670859748218,3.27050743753018E-4
763.297375,0.0360152952635431,0.0377686922001262,3.27140676889218E-4
763.330952,0.0360170470043568,0.037770293305004,3.27227655885698E-4
763.364529,0.0360187952425603,0.0377718939246637,3.27317161102009E-4
763.398106,0.0360205380788054,0.0377734904351168,3.27403840973787E-4
763.431682,0.0360222783562122,0.0377750906344747,3.27493067647507E-4
763.465258,0.0360240153215512,0.037776691627464,3.27579701013751E-4
763.498834,0.036025747693549,0.0377782923176832,3.27669101639053E-4
763.53241,0.0360274754374464,0.0377798947875965,3.2775562446489E-4
763.565986,0.0360292008841885,0.0377814969595527,3.27844808876465E-4
763.599561,0.0360309255957497,0.0377830963695203,3.27933993847127E-4
763.633136,0.0360326480340833,0.0377846932739903,3.2802306420565E-4
763.66671,0.0360343691302178,0.0377862953485286,3.28112251949528E-4
763.700285,0.03603608921531,0.0377878984889441,3.28201467194147E-4
763.733859,0.0360378076413606,0.0377895002215699,3.28290785403788E-4
763.767433,0.0360395245187514,0.037791102358896,3.28380079410113E-4
763.801007,0.0360412400002657,0.0377926984933775,3.28469285466191E-4
763.83458,0.0360429539613542,0.0377942928805437,3.28558238404935E-4
763.868153,0.0360446646608803,0.037795887543261,3.2864709159494E-4
763.901726,0.0360463744756955,0.0377974815199394,3.28735747321894E-4
763.935299,0.0360480803829557,0.0377990738639471,3.28824393025954E-4
763.968871,0.0360497844710619,0.0378006709328563,3.28912682523677E-4
764.002443,0.036051485792362,0.0378022740512044,3.29000686878709E-4
764.036015,0.0360531836456815,0.0378038778402134,3.29088460611586E-4
764.069587,0.0360548776032894,0.0378054825498146,3.29176194299963E-4
764.103158,0.0360565675198864,0.0378070870140707,3.29263755740105E-4
764.136729,0.0360582537275082,0.0378086897628496,3.29351365740232E-4
764.1703,0.0360599365396416,0.0378102886599413,3.29439027648201E-4
764.203871,0.0360616165032462,0.0378118890306386,3.29526681118159E-4
764.237441,0.0360632931120212,0.0378134909674484,3.29614346609347E-4
764.271011,0.0360649656860867,0.0378150918556129,3.29702221936794E-4
764.304581,0.0360666359373963,0.0378166917874951,3.29790188508871E-4
764.33815,0.0360683024835703,0.0378182923123262,3.29878210032459E-4
764.37172,0.0360699652489723,0.0378198901805809,3.29966257058542E-4
764.405289,0.0360716249029404,0.0378214909838299,3.30054073913827E-4
764.438858,0.0360732802805079,0.0378230921966323,3.30141897481061E-4
764.472426,0.0360749310749073,0.037824692143916,3.3022974061835E-4
764.505994,0.0360765793897799,0.0378262895340937,3.30317676061431E-4
764.539562,0.0360782236529973,0.0378278909778807,3.30405575436161E-4
764.57313,0.036079863394609,0.0378294964818417,3.30493273063427E-4
764.606698,0.0360814994303694,0.0378311052368576,3.30580694745423E-4
764.640265,0.0360831330571141,0.0378327165916608,3.30668017964676E-4
764.673832,0.0360847628828818,0.0378343305384223,3.30755140033462E-4
764.707399,0.0360863887543608,0.0378359485467563,3.30842018157097E-4
764.740965,0.0360880115157901,0.0378375683249581,3.30928633919976E-4
764.774531,0.0360896300572612,0.0378391881715456,3.31015218658873E-4
764.808097,0.0360912447895456,0.0378408052054262,3.31101668516871E-4
764.841663,0.0360928561884711,0.0378424223617826,3.31187804934466E-4
764.875229,0.0360944650199537,0.0378440339526445,3.31274064373235E-4
764.908794,0.036096070355832,0.0378456393971271,3.31360376264704E-4
764.942359,0.0360976715247695,0.0378472417363107,3.31446418480181E-4
764.975923,0.0360992683380398,0.0378488389051597,3.31532635438941E-4
765.009488,0.0361008640994359,0.0378504336469618,3.31619105058244E-4
765.043052,0.036102455824281,0.0378520238392668,3.31705638931013E-4
765.076616,0.03610404176835,0.0378536089830114,3.31791861102743E-4
765.110179,0.0361056250626587,0.0378551906120547,3.31877974304884E-4
765.143743,0.0361072049084153,0.0378567673389689,3.31963794979638E-4
765.177306,0.0361087805675511,0.0378583415355647,3.32049431220254E-4
765.210869,0.03611035134393,0.0378599155476869,3.32134718861194E-4
765.244432,0.0361119178195979,0.0378614871964261,3.32219829722636E-4
765.277994,0.0361134800606075,0.0378630539994618,3.32304609747475E-4
765.311556,0.0361150389397922,0.0378646123932239,3.32389329105627E-4
765.345118,0.0361165954777792,0.0378661647430508,3.32474186533142E-4
765.378679,0.0361181498836325,0.037867711840039,3.3255889243014E-4
765.412241,0.0361197008091496,0.0378692463557603,3.32643615795439E-4
765.445802,0.0361212482742087,0.0378707732750556,3.32728428717586E-4
765.479363,0.0361227940036003,0.0378722959945943,3.32813431231674E-4
765.512923,0.0361243369241342,0.0378738122621022,3.32898445619636E-4
765.546483,0.0361258759766856,0.0378753235312008,3.32983639629942E-4
765.580043,0.0361274122763748,0.037876832520844,3.33068410542006E-4
765.613603,0.0361289464535566,0.0378783358691289,3.33153502059724E-4
765.647163,0.036130479332869,0.0378798370534002,3.33238624868382E-4
765.680722,0.0361320077941816,0.037881333481892,3.33323578115068E-4
765.714281,0.0361335327146088,0.0378828247527207,3.33408529510124E-4
765.74784,0.0361350543646307,0.0378843105100347,3.33493348922735E-4
765.781398,0.0361365722041948,0.0378857896119755,3.33578384686057E-4
765.814956,0.0361380854270603,0.0378872625562889,3.33663425040052E-4
765.848514,0.0361395957417752,0.0378887313494338,3.33748792831941E-4
765.882072,0.0361411023887915,0.0378901951561228,3.33834149851041E-4
765.91563,0.0361426039936484,0.0378916517060852,3.33919740545864E-4
765.949187,0.0361441015084945,0.0378931086718371,3.34004841139316E-4
765.982744,0.0361455950186422,0.0378945644228875,3.34090225598115E-4
766.0163,0.0361470869729509,0.0378960172773209,3.34175590697468E-4
766.049857,0.0361485759761779,0.0378974680449633,3.34260688788022E-4
766.083413,0.0361500607588455,0.0378989174515673,3.34345674500129E-4
766.116969,0.0361515416695363,0.0379003678188815,3.34431050714489E-4
766.150524,0.0361530189319964,0.0379018122499942,3.34516254527095E-4
766.18408,0.0361544919375269,0.0379032559421428,3.34601377751901E-4
766.217635,0.0361559611402529,0.0379046986240674,3.34686500713005E-4
766.25119,0.0361574277990974,0.0379061369379729,3.34771756887796E-4
766.284744,0.0361588883563057,0.0379075680018594,3.34856994400026E-4
766.318299,0.0361603434894675,0.0379089962125333,3.34942506455264E-4
766.351853,0.0361617953317287,0.0379104215712404,3.35028467229258E-4
766.385407,0.0361632447849696,0.0379118427755681,3.35114249869396E-4
766.41896,0.0361646918488156,0.0379132684925263,3.35200135581639E-4
766.452513,0.0361661338958502,0.0379146924797894,3.35286336308542E-4
766.486066,0.03616757423793,0.0379161164325649,3.3537227753068E-4
766.519619,0.0361690113266221,0.0379175400144091,3.35457932405732E-4
766.553172,0.0361704459493312,0.0379189637271253,3.35543310121253E-4
766.586724,0.0361718770718586,0.0379203845790955,3.35628688263143E-4
766.620276,0.0361733037216369,0.0379218046587287,3.35713951451554E-4
766.653828,0.0361747269433671,0.0379232303379332,3.35799043665772E-4
766.687379,0.036176148587333,0.0379246540017991,3.35883858137323E-4
766.72093,0.0361775687624402,0.037926079892614,3.35968686345784E-4
766.754481,0.0361789879597126,0.0379275029859482,3.36053523719374E-4
766.788032,0.0361804057754924,0.037928925842115,3.36138390579323E-4
766.821583,0.0361818198461877,0.037930350886809,3.3622304643262E-4
766.855133,0.0361832313900261,0.037931773430593,3.36308015700178E-4
766.888683,0.0361846388699753,0.0379331991952679,3.36392941320505E-4
766.922232,0.0361860474902144,0.0379346221203371,3.3647836096918E-4
766.955782,0.0361874541690351,0.037936045264399,3.36563800166817E-4
766.989331,0.0361888577512393,0.0379374681402199,3.36649572070983E-4
767.02288,0.0361902557494053,0.0379388917686447,3.36735109208097E-4
767.056428,0.0361916520978042,0.0379403150845375,3.36820747989769E-4
767.089977,0.0361930491042951,0.0379417347505415,3.36906612280495E-4
767.123525,0.0361944437484861,0.0379431545828113,3.36992413761068E-4
767.157073,0.0361958375868691,0.0379445697980244,3.37077948273258E-4
767.19062,0.0361972319764859,0.0379459820963926,3.37163649207544E-4
767.224167,0.0361986237509814,0.0379473948188463,3.3724931307609E-4
767.257714,0.0362000133065474,0.0379488028013359,3.373346950969E-4
767.291261,0.0362014006426905,0.0379502094316347,3.37419995434685E-4
767.324808,0.0362027852723882,0.0379516162166669,3.37505455919915E-4
767.358354,0.0362041682075934,0.0379530181262446,3.3759059148964E-4
767.3919,0.0362055491705714,0.0379544161838757,3.37675385766925E-4
767.425446,0.0362069283468821,0.0379558148479692,3.37759977997616E-4
767.458991,0.0362083076638124,0.0379572074487025,3.37844624871494E-4
767.492537,0.0362096851900176,0.0379586009238945,3.37929135896801E-4
767.526081,0.0362110637792086,0.0379599959675104,3.38013398288439E-4
767.559626,0.0362124426145858,0.0379613924274532,3.38097507498739E-4
767.593171,0.0362138190921415,0.0379627903459708,3.38181757301033E-4
767.626715,0.036215192030493,0.0379641847908556,3.38265961141676E-4
767.660259,0.0362165621978629,0.0379655790040826,3.38350017349321E-4
767.693802,0.0362179287764715,0.03796696888909,3.38433819399883E-4
767.727346,0.0362192924416952,0.0379683510924915,3.3851752190468E-4
767.760889,0.0362206493168808,0.0379697305185375,3.38601406482581E-4
767.794432,0.0362220020615082,0.0379711045264618,3.38685420096742E-4
767.827974,0.0362233510213659,0.0379724656778821,3.38769739162167E-4
767.861517,0.0362246951808014,0.0379738139063202,3.38854002200304E-4
767.895059,0.0362260345472989,0.037975152963411,3.38938590865062E-4
767.928601,0.036227367327064,0.0379764872224686,3.39023439425988E-4
767.962142,0.0362286935877278,0.0379778154158987,3.39108158372018E-4
767.995683,0.0362300134501347,0.0379791362715272,3.39193253868661E-4
768.029225,0.0362313292457526,0.0379804555471753,3.3927832487522E-4
768.062765,0.036232638681731,0.0379817703460437,3.39363485224478E-4
768.096306,0.0362339463878699,0.0379830816861232,3.39448949703966E-4
768.129846,0.0362352508325399,0.0379843906654801,3.39534835060595E-4
768.163386,0.0362365513341324,0.0379857018378167,3.39620760042065E-4
768.196926,0.0362378474696257,0.0379870088206685,3.39707075468902E-4
768.230465,0.0362391413172689,0.0379883083440438,3.39793386058064E-4
768.264004,0.0362404317168723,0.0379896055315594,3.3987969877826E-4
768.297543,0.0362417189200596,0.0379908956454496,3.39966388333558E-4
768.331082,0.0362430019075146,0.0379921801708713,3.40052920894397E-4
768.36462,0.0362442831134299,0.0379934561764987,3.40139432579527E-4
768.398159,0.0362455626543896,0.0379947285074159,3.4022580005525E-4
768.431697,0.0362468418501307,0.0379959992373232,3.40312336735575E-4
768.465234,0.0362481200389053,0.0379972652879235,3.40399008885445E-4
768.498772,0.0362493964449239,0.0379985263695592,3.40485929388286E-4
768.532309,0.0362506701855157,0.0379997843226499,3.40572531747163E-4
768.565845,0.0362519433047693,0.0380010383671953,3.40658901938796E-4
768.599382,0.0362532106034588,0.0380022826723892,3.40745654276761E-4
768.632918,0.0362544757039003,0.038003520567752,3.4083220025329E-4
768.666454,0.0362557385564421,0.0380047527248206,3.40918754203472E-4
768.69999,0.0362570000753807,0.0380059782735921,3.41005199549964E-4
768.733526,0.0362582597667466,0.038007197727621,3.41091616326702E-4
768.767061,0.0362595161147269,0.038008413670069,3.41178120375374E-4
768.800596,0.0362607686718694,0.0380096257128933,3.41264614471918E-4
768.834131,0.0362620193851011,0.0380108324024588,3.41350668976063E-4
768.867665,0.0362632660122087,0.0380120314245314,3.41436988636782E-4
768.901199,0.0362645100491079,0.0380132270297855,3.41523299167985E-4
768.934733,0.0362657514137701,0.0380144163521872,3.41610042979417E-4
768.968267,0.0362669902863501,0.0380156030697931,3.41696999982101E-4
769.001801,0.0362682249690046,0.0380167841781804,3.41783860961942E-4
769.035334,0.0362694584655757,0.0380179622230602,3.4187053823743E-4
769.068867,0.0362706892493231,0.0380191377937763,3.41957280647973E-4
769.102399,0.0362719186566671,0.038020309179224,3.42044389966918E-4
769.135932,0.0362731487618333,0.0380214811010678,3.42131673080238E-4
769.169464,0.0362743774948269,0.0380226540835581,3.42218596450454E-4
769.202996,0.0362756028094146,0.0380238285097638,3.4230519309649E-4
769.236527,0.0362768256818419,0.0380249948852225,3.42391466588908E-4
769.270058,0.0362780447940484,0.0380261656996042,3.42477526433537E-4
769.303589,0.0362792604240229,0.0380273403080003,3.42563944392862E-4
769.33712,0.0362804727588544,0.0380285157825572,3.42650583370054E-4
769.370651,0.0362816836808806,0.0380296861474069,3.42737328435416E-4
769.404181,0.0362828913244487,0.0380308521524515,3.42823573023981E-4
769.437711,0.0362840949980019,0.0380320170007437,3.42909665263206E-4
769.471241,0.0362852953777668,0.0380331809936873,3.42995814577873E-4
769.50477,0.0362864943163052,0.0380343451302718,3.43082298480061E-4
769.538299,0.0362876898592943,0.0380355065776289,3.43169423375833E-4
769.571828,0.0362888798797129,0.0380366661081992,3.43256599604857E-4
769.605357,0.0362900678456675,0.0380378244647785,3.43343832811365E-4
769.638886,0.0362912527513873,0.038038981077488,3.43430946964655E-4
769.672414,0.0362924327617093,0.0380401376763159,3.4351862524156E-4
769.705942,0.0362936106880801,0.0380413026499134,3.43606448485132E-4
769.739469,0.0362947880537666,0.0380424654866345,3.43694151069167E-4
769.772997,0.0362959655905352,0.038043624196235,3.43782038092288E-4
769.806524,0.0362971409367391,0.038044775401032,3.43870003241062E-4
769.84005,0.0362983165116504,0.0380459207430207,3.43957459878637E-4
769.873577,0.0362994912981021,0.0380470613427635,3.44045281137878E-4
769.907103,0.0363006624167678,0.0380481970290778,3.44133150125838E-4
769.940629,0.0363018261815164,0.0380493296653686,3.44221099161078E-4
769.974155,0.0363029825748531,0.0380504595076907,3.44308991722452E-4
770.007681,0.0363041380443843,0.0380515866476775,3.44396965081471E-4
770.041206,0.0363052890070901,0.038052715030635,3.44484788993418E-4
770.074731,0.0363064345600106,0.0380538363392505,3.44572902823528E-4
770.108256,0.0363075762585382,0.0380549518003834,3.4466094547087E-4
770.14178,0.0363087124614479,0.0380560628680152,3.44749051766503E-4
770.175304,0.0363098454304835,0.0380571664392639,3.44837347078014E-4
770.208828,0.0363109719850228,0.0380582615317445,3.44925941112438E-4
770.242352,0.036312093852937,0.0380593516685561,3.4501426180276E-4
770.275875,0.036313209385949,0.0380604357288058,3.45102290702794E-4
770.309398,0.0363143182350725,0.0380615172231305,3.45190684565897E-4
770.342921,0.0363154206899151,0.0380625975239544,3.45279092090379E-4
770.376444,0.0363165175402102,0.038063675241889,3.45367457610539E-4
770.409966,0.036317609169141,0.0380647542357867,3.45455623832538E-4
770.443488,0.0363186923537163,0.0380658318869297,3.45543801022938E-4
770.47701,0.0363197658114754,0.0380669072141184,3.45632023169772E-4
770.510532,0.03632083227272,0.0380679811098489,3.45720356202703E-4
770.544053,0.0363218907858311,0.0380690519025357,3.45808586072978E-4
770.577574,0.0363229426180973,0.0380701190897519,3.45896821093672E-4
770.611095,0.0363239895927244,0.038071180650216,3.45985047629241E-4
770.644615,0.0363250327017918,0.0380722387066525,3.46072929226488E-4
770.678135,0.0363260716082875,0.0380732917104444,3.46160651312036E-4
770.711655,0.0363271091190375,0.0380743410889923,3.4624848384546E-4
770.745175,0.0363281439183557,0.0380753852025961,3.46336431596668E-4
770.778694,0.0363291756149692,0.0380764271255141,3.46424147224256E-4
770.812213,0.0363302044420969,0.0380774637630637,3.46512151746571E-4
770.845732,0.0363312288814283,0.0380784951430197,3.46600053748323E-4
770.879251,0.0363322473243849,0.038079521977713,3.46687423094191E-4
770.912769,0.0363332604043832,0.0380805448115484,3.46774656173619E-4
770.946287,0.036334267943912,0.0380815703625461,3.4686182967524E-4
770.979805,0.0363352713986959,0.0380825917223393,3.4694858213443E-4
771.013323,0.0363362723645071,0.038083603558607,3.47035443984988E-4
771.04684,0.0363372694652839,0.0380846106629167,3.47122291922959E-4
771.080357,0.0363382645741825,0.0380856127402017,3.47209093214138E-4
771.113874,0.0363392551692553,0.0380866084344772,3.47296175442213E-4
771.14739,0.036340240135784,0.0380875984799881,3.4738347891235E-4
771.180907,0.0363412206798743,0.0380885790206655,3.47470958059535E-4
771.214422,0.036342196164278,0.0380895539368891,3.47558425864642E-4
771.247938,0.0363431674539441,0.0380905229661859,3.47646068419413E-4
771.281454,0.036344134738795,0.0380914803621689,3.47733555540816E-4
771.314969,0.0363451001394046,0.0380924295159047,3.47821000050242E-4
771.348484,0.0363460639815264,0.0380933706522964,3.47908352581761E-4
771.381998,0.0363470247226612,0.0380943044972052,3.4799531802923E-4
771.415513,0.0363479820380524,0.0380952325408437,3.48082304088294E-4
771.449027,0.0363489361537763,0.0380961521211006,3.48169043898338E-4
771.482541,0.0363498863278719,0.0380970653836553,3.48256001261041E-4
771.516054,0.0363508343219023,0.0380979724969363,3.48342488061458E-4
771.549567,0.0363517809599926,0.0380988718019478,3.48428653322982E-4
771.58308,0.0363527232603276,0.0380997604799638,3.4851450314842E-4
771.616593,0.0363536635944806,0.0381006410300639,3.48599927525803E-4
771.650106,0.0363545998106035,0.0381015129867165,3.48685237270893E-4
771.683618,0.0363555358100971,0.0381023694104757,3.48770221418972E-4
771.71713,0.036356470218249,0.0381032194763134,3.48854758886127E-4
771.750642,0.0363574025259087,0.0381040595618255,3.48939063196243E-4
771.784153,0.0363583299885264,0.0381048919607137,3.49023370643199E-4
771.817664,0.0363592575346705,0.038105717739139,3.49107393627433E-4
771.851175,0.0363601838837461,0.0381065375353352,3.49191425300906E-4
771.884686,0.0363611090671953,0.0381073526429267,3.49275498322855E-4
771.918196,0.0363620327315729,0.0381081674571971,3.49359446696356E-4
771.951706,0.0363629552159816,0.0381089774236593,3.49443118997305E-4
771.985216,0.0363638798039458,0.0381097819230666,3.49526595615029E-4
772.018725,0.0363648007537197,0.038110579992236,3.4960995893818E-4
772.052235,0.0363657202883805,0.0381113752023708,3.49693370101837E-4
772.085744,0.0363666398191456,0.0381121649897193,3.49776374042173E-4
772.119253,0.0363675560972627,0.0381129584733602,3.4985966333027E-4
772.152761,0.0363684682523235,0.0381137499145509,3.49942733541688E-4
772.186269,0.0363693816262293,0.0381145346057714,3.50025931826994E-4
772.219777,0.036370293748817,0.0381153167381621,3.50109225590229E-4
772.253285,0.0363712045459826,0.0381160972481359,3.50192330257379E-4
772.286792,0.0363721127043614,0.0381168742637519,3.50275496735994E-4
772.320299,0.0363730183752071,0.0381176459443367,3.50358498185199E-4
772.353806,0.0363739227553019,0.038118411133715,3.5044142378863E-4
772.387313,0.0363748253051588,0.0381191765685614,3.50524099250552E-4
772.420819,0.036375725775939,0.0381199381882277,3.5060606792282E-4
772.454325,0.0363766239074505,0.038120692551482,3.50687967817213E-4
772.487831,0.0363775189557115,0.0381214416772511,3.50769915653537E-4
772.521337,0.036378410832351,0.0381221929556994,3.50851586903345E-4
772.554842,0.0363792975259829,0.0381229420875704,3.50933118765614E-4
772.588347,0.0363801805027963,0.0381236891440984,3.51014594334867E-4
772.621852,0.0363810626995124,0.0381244409956212,3.51095751081131E-4
772.655356,0.036381941468864,0.0381251949053153,3.51176786020717E-4
772.68886,0.0363828164032601,0.0381259481060006,3.51257551223561E-4
772.722364,0.0363836854854751,0.0381267025249253,3.5133862554222E-4
772.755868,0.0363845521655223,0.0381274546547953,3.51419781783191E-4
772.789371,0.0363854144415391,0.0381282121204091,3.51500502170725E-4
772.822874,0.0363862732113622,0.0381289715212454,3.5158105063291E-4
772.856377,0.0363871270375631,0.0381297329970836,3.5166159035272E-4
772.88988,0.0363879771073351,0.0381304936971391,3.51742538687855E-4
772.923382,0.036388820091787,0.0381312547930025,3.51823241325724E-4
772.956884,0.0363896568483954,0.0381320180499204,3.51904098695166E-4
772.990386,0.0363904909121327,0.0381327834217739,3.51985399566236E-4
773.023888,0.0363913208131719,0.0381335482404246,3.52067166924538E-4
773.057389,0.0363921476358763,0.0381343153766847,3.52149770106084E-4
773.09089,0.0363929707524012,0.0381350811050209,3.52232718067244E-4
773.124391,0.0363937913370721,0.0381358419168995,3.52315887099529E-4
773.157891,0.0363946111072873,0.0381365998053052,3.5239937281583E-4
773.191391,0.0363954290081976,0.0381373562515738,3.52482819705954E-4
773.224891,0.0363962428458868,0.038138111309389,3.52566364714005E-4
773.258391,0.0363970551516223,0.0381388643893107,3.5264964745371E-4
773.29189,0.036397863641345,0.0381396129416491,3.52733064650132E-4
773.325389,0.0363986687252144,0.0381403631339663,3.52816488306975E-4
773.358888,0.0363994676951768,0.0381411096000416,3.5289967263878E-4
773.392387,0.0364002602230091,0.038141856721426,3.5298312569411E-4
773.425885,0.0364010464885786,0.0381426045104792,3.53066169206087E-4
773.459383,0.0364018232212525,0.0381433548425007,3.53149026855355E-4
773.492881,0.036402592072281,0.0381441001419418,3.5323156958036E-4
773.526378,0.0364033548801878,0.0381448395238515,3.53313797038749E-4
773.559875,0.0364041122682427,0.0381455793929072,3.53396070221653E-4
773.593372,0.036404863146109,0.038146321403362,3.53478247901586E-4
773.626869,0.0364056094964382,0.0381470557313738,3.53560153993573E-4
773.660365,0.0364063500582629,0.0381477815596712,3.53641938974848E-4
773.693861,0.0364070875469439,0.0381485054818724,3.53723419807677E-4
773.727357,0.0364078238487606,0.0381492237306284,3.53804636057389E-4
773.760853,0.0364085574962862,0.0381499321892111,3.53885590691822E-4
773.794348,0.036409289115728,0.0381506357607759,3.53966761244725E-4
773.827843,0.0364100213965196,0.0381513364953212,3.54048094969343E-4
773.861338,0.0364107502477935,0.0381520331844237,3.54129432813105E-4
773.894833,0.0364114777131498,0.038152720408378,3.54210867039818E-4
773.928327,0.0364122031738053,0.038153402531757,3.54292265339303E-4
773.961821,0.036412926774367,0.0381540805120612,3.54373486467166E-4
773.995315,0.0364136496353009,0.0381547568358161,3.54454499638543E-4
774.028808,0.0364143710903743,0.0381554303064575,3.54535351129324E-4
774.062301,0.0364150922749425,0.0381561023689174,3.54616035648403E-4
774.095794,0.0364158155821161,0.0381567691794169,3.54696682960929E-4
774.129287,0.0364165385975073,0.0381574269329258,3.54777435448328E-4
774.162779,0.0364172597558551,0.0381580756462763,3.54858193798553E-4
774.196271,0.0364179792634792,0.038158722350198,3.54939125028783E-4
774.229763,0.0364186971106645,0.0381593621999816,3.55019786754812E-4
774.263254,0.0364194114974508,0.0381599984413244,3.55100363337337E-4
774.296746,0.0364201267737591,0.0381606284926736,3.55181113964013E-4
774.330237,0.0364208401999413,0.0381612490039234,3.55261516108478E-4
774.363727,0.0364215544741179,0.0381618616731206,3.55341831607425E-4
774.397218,0.0364222683789223,0.0381624692214372,3.55422094931126E-4
774.430708,0.0364229825226143,0.0381630717965906,3.55502025147506E-4
774.464198,0.0364236965789588,0.038163672473889,3.55581778806555E-4
774.497688,0.0364244096476094,0.0381642709927475,3.556612431341E-4
774.531177,0.0364251215852508,0.0381648638928366,3.5574096502013E-4
774.564666,0.0364258333889032,0.0381654488346669,3.55820663017233E-4
774.598155,0.0364265434232989,0.0381660320596238,3.55900227184832E-4
774.631644,0.0364272515864722,0.0381666117632294,3.55979554315516E-4
774.665132,0.0364279592607533,0.0381671850305965,3.5605905672595E-4
774.69862,0.0364286665360594,0.0381677560686129,3.5613859844767E-4
